Record ID,Date and Time,NotificationType,Notification Title,Email Body
8300,12/31/2016 02:51:00 PM,Utility,Power Outage - Morris Hill (BX),"Notification issued 12/31/16 at 2:51 PM. Con Edison is responding to a power outage in the Morris Park section of The Bronx, including parts of ZIP code 10462. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1.

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
8290,12/29/2016 06:40:00 PM,Utility,Power Outage - Far Rockaway (QN),"Notification issued 12/29/16 at 6:40 PM. PSE&G is responding to a power outage in Far Rockaway, QN. Report power outages to PSE&G at 1-800-490-0075, or if you have a speech or hearing impairment, report outages to 1-631-755-6660.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1.

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/1TdsnVt."
8271,12/22/2016 10:43:00 AM,Utility,Power Outage - Far Rockaway (QN),"Notification issued 12/22/16 at 10:43 AM. PSE&G is responding to a power outage in the Far Rockaway section of Queens. Report power outages to PSE&G at 1-800-490-0075, or if you have a speech or hearing impairment, report outages to 1-631-755-6660.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1.

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/1TdsnVt."
8269,12/21/2016 12:55:00 PM,Utility,Power Outage - Springfield Gardens (QN),"Notification issued 12/21/16 at 12:55 PM. Con Edison is responding to a power outage in the Springfield Gardens section of Queens, including parts of ZIP code(s) 11434 & 11413. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. 

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
8235,12/12/2016 02:15:00 AM,Utility,Power Outage - Marine Park and Flatlands (BK),"Notification issued 12/12/16 at 2:15 AM. Con Edison is responding to a power outage in the Marine Park and Flatlands section of Brooklyn, including ZIP code(s) 11234 and 11210. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.


If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1.

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
8196,11/25/2016 07:41:00 AM,Utility,Power Outage - Parkchester (BX),"Notification issued 11/25/16 at 7:38 AM. Con Edison is responding to a power outage in the Parkchester section of The Bronx, including ZIP code 10460. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. 

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
8074,10/24/2016 10:19:00 AM,Utility,Power Outage - Middle Village (QN),"Notification issued 10/24/16 at 10:18 AM. Con Edison is responding to a power outage in the Middle Village section of Queens, including parts of ZIP codes 11378 and 11379. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. 

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
8062,10/21/2016 02:33:00 PM,Utility,Power Outage - Bergen Beach (BK),"Notification issued 10/21/16 at 2:33 PM. Con Edison is responding to a power outage in the Bergen Beach  section of Brooklyn, including ZIP code 11234. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1.

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
8014,10/12/2016 01:17:00 PM,Utility,Power Outage - Gerritsen Beach (BK),"Notification issued 10/12/16 at 1:17 PM. Con Edison is responding to a power outage in the Gerritsen Beach section of Brooklyn, including parts of ZIP codes 11235 and 11229. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1. 

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
8007,10/10/2016 12:38:00 PM,Utility,Power Outage - Laconia (BX),"Notification issued 10/10/16 at 12:38 PM. Con Edison is responding to a power outage in the Laconia section of The Bronx, including parts of ZIP codes: 10461 and 10469. Report power outages to Con Edison at 1-800-752-6633, or if you have a speech or hearing impairment, report outages to 1-800-642-2308. Please see http://www.coned.com/ for more information.

If you are affected by the outage, turn off all appliances, avoid downed and hanging power lines, and keep refrigerator and freezer doors closed to prevent food spoilage. Do not use generators indoors. If you are having a life threatening medical emergency and need immediate assistance, please dial 9-1-1.

To view this message in American Sign Language (ASL), Arabic, Bengali, Chinese, French, Haitian Creole, Italian, Korean, Polish, Russian, Spanish, Urdu, or Yiddish, please visit: http://on.nyc.gov/22lyehC."
